timestamp,student_name,uga_id,q01_age,q02_siblings,q03_campus,q04_roommates,q05_class_standing,q06_major,q07_minor,q08_credit_hours,q09_working,q10_work_hours,q11_transfer,q12_ap_calculus,q13_ap_calculus_score,q14_ap_statistics,q15_ap_statistics_score,q16_college_calculus,q17_college_statistics,q18_math_strength,q19_math_anxiety,q20_statistics_strength,q21_statistics_anxiety,q22_r_experience,q23_r_proficiency,q24_study_hours,q25_sleep_hours,q26_graduation_year,q27_expected_grade,q28_grade_confidence,q29_day_off,q30_music_artist,q31_movie,q32_travel_destination,q33_section,q34_ai_frequency,q35_ai_agent_familiarity,q36_ai_methods,q37_ai_uses,q38_ai_skill,q39_ai_paid,q40_ai_subscriptions,q41_ai_bias_concern,q42_ai_wrong_answers_concern,q43_ai_privacy_concern,q44_ai_jobs_concern,q45_ai_overreliance_concern,q46_ai_oversight_concern,q47_ai_disclosure,q48_ai_coursework_ethics,q49_ai_ethical_objections,q50_ai_harm_responsibility
8/17/2026 9:06:30,,,22,5,Off-campus,2,Senior,Accounting,,13,Yes,32,Yes,No,,No,,No,No,4,6,3,6,No,,10,5,2027,A-,6,Binge watch tv,Drake,Parasite,Jekyll Island,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",6,No,,5,7,1,3,1,1,7,7,None,Not sure
8/17/2026 9:06:31,,,22,1,Off-campus,3,Senior,Risk Management and Insurance,None currently,15,Yes,20,Yes,No,,No,,Yes,No,4,6,4,5,Yes,4,20,7,2027,A,4,"Either sleep, game, or enjoy the outdoors",The beetles,Probably the Avengers movie,Not quite sure actually,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor, Summarizing readings",4,No,,3,7,5,5,5,3,5,5,none,Not sure
8/17/2026 9:06:35,,,20,2,Off-campus,4,Junior,Marketing,Classics and Comp. Culture,18,Yes,7,No,No,,Yes,Did not pass,No,No,4,6,5,5,Yes,4,14,6.5,2028,A,5,Take a long walk,Olivia Rodrigo,How to Lose a Guy in 10 Days,Santa Rosa Beach,08:15AM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",5,No,,3,5,3,5,5,3,7,7,,The company that built the AI tool
8/17/2026 9:06:37,,,20,2,Off-campus,4,Junior,Risk Management and Insurance,Risk Management & Insurance,15,Maybe,,No,No,,No,,No,No,5,4,5,4,Yes,3,6,8,2028,A-,6,Watch sports,Gunna,Sixth Sense,Hamptons,08:15AM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",6,Yes,Chat GPT Plus/Pro,4,4,6,7,5,5,6,7,N/A,The government/regulators
8/17/2026 9:06:37,,,20,0,Off-campus,2,Junior,Finance,N/A,15,No,,No,No,,No,,Yes,No,4,3,4,3,Yes,3,10,6,2028,A-,6,Golf,Drivin N Cryin,Dead Poets Society,Sea Island ,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,,2,5,4,5,4,3,3,5,"I worry, sometimes, that the use of AI has or is going to diminish my abaility to think freely and come up with new ideas. ",Not sure
8/17/2026 9:06:38,,,22,1,Off-campus,3,Senior,Management Information Systems,Management Information Systems,18,Yes,25,No,Yes,Did not take the exam,No,,No,No,5,5,2,6,No,,50,5,2026,A,6,"Work out, enjoy nature, jujitsu, eat at new restaurants with girlfriend",Cardi B,Spider man ,Tampa Florida,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,,4,6,5,7,6,5,6,6,none,The user
8/17/2026 9:06:45,,,20,1,On-campus,5,Junior,Accounting,Legal Cerificate ,12,Yes,10,No,Yes,Passed,Yes,Passed,No,No,5,3,7,2,Yes,3,15,7,2028,A,5,Go on a long walk and listen to music,Artic Monkeys ,How to Lose a Guy in 10 Days,"Florence, Italy",08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor",5,No,,6,6,7,7,2,6,7,7,Overusage is poor for the enviorment,The government/regulators
8/17/2026 9:06:50,,,22,2,Off-campus,4,Senior,Management Information Systems,N/A,16,Maybe,,No,Yes,Passed,No,,No,No,4,4,5,4,No,,15,6,2027,A,6,Have a fun time with friends and family,Tame Impala,The Oddessey,"Athens, Greece",08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",6,Yes,Claude Pro/Max,3,4,5,5,4,4,4,7,I believe that AI should not be used for surveillance and that it uses of such should be illegal ,The company that built the AI tool
8/17/2026 9:06:54,,,21,2,Off-campus,1,Senior,Management Information Systems,N/A,13,Yes,30,Yes,No,,Yes,Passed,No,No,7,2,5,3,No,,15,7,2027,A-,5,"Me day (nails done, coffee, shop, hangout with friends)",Phoebe Bridges,Princess and the Frog,Greece,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Coding",4,No,None,1,5,5,6,7,5,7,6,When is it more AI work than mine?,The user
8/17/2026 9:06:55,,,21,1,Off-campus,2,Senior,Economics,Real Estate,15,Yes,25,Yes,No,,No,,Yes,No,6,3,5,3,Yes,6,2,6,2027,A-,6,Play Poker,Ariana Grande,Crow,Portugal/Japan,08:15AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings, Interviewing",7,Yes,Chat GPT Plus/Pro,2,4,1,4,3,3,7,7,N/A,The user
8/17/2026 9:06:56,,,21,6,Off-campus,1,Senior,Accounting,N/A,12,Yes,30,Yes,No,,No,,No,No,6,2,3,4,No,,15,7,2027,B+,5,Catch up on a show/play something.,Led Zeppelin,Interstellar,Lake Rabun,08:15AM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor, Summarizing readings",4,Yes,Chat GPT Plus/Pro,6,6,5,2,4,4,6,4,"I don't feel that it should be the source of your answers/do your work, only a tool to help better yourself",The user
8/17/2026 9:06:57,,,22,3,Off-campus,1,Senior,Marketing,N/A,15,Yes,5,No,No,,No,,Yes,Yes,2,6,2,5,Yes,5,10,6,2027,B,5,Watch Tottenham Hotspur lose,Weezer,The Labyrinth,The Beach,08:15AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor",4,No,,2,6,6,7,7,6,7,4,antithetical to critical thinking ,The company that built the AI tool
8/17/2026 9:06:57,,,22,0,Off-campus,0,5th year or beyond,Accounting,n/a,9,Maybe,,Yes,No,,No,,No,Yes,6,2,5,2,No,,10,7,2026,B-,5,watch football,led zeppelin ,about time,italy,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",6,No,,3,4,2,4,3,3,6,6,,The user
8/17/2026 9:06:59,,,20,1,Off-campus,3,Junior,Economics,Philosophy,12,Yes,12,No,No,,Yes,Passed,Yes,No,4,4,4,4,Yes,5,20,7,2026,A,6,chill,ossy,odysse,thailand,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Studying or as a tutor, Math/Statistics, Coding",4,No,Claude Pro/Max,6,6,4,6,6,7,7,4,jobs,The government/regulators
8/17/2026 9:07:01,,,20,3,Off-campus,4,Junior,Management Information Systems,,15,Maybe,,No,Yes,Passed,Yes,Passed,No,No,5,3,6,2,Yes,4,6,8,2028,A,4,Spend time with my friends in any way,The Weeknd,Harry Potter series,"Hilton Head, SC",08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor",5,No,,3,6,6,6,5,4,4,6,none,Not sure
8/17/2026 9:07:06,,,20,1,Off-campus,3,Junior,Management Information Systems,n/a,15,No,,Yes,Yes,Passed,Yes,Passed,Yes,No,6,2,7,1,Yes,5,10,7,2028,A,7,Volleyball,Outkast,Monty Python and the holy grail,Spain,08:15AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,,4,6,6,6,5,6,6,6,The way it has been implemented to pick out job applicants ,The government/regulators
8/17/2026 9:07:06,,,20,2,Off-campus,0,Junior,Economics,N/A,16,Maybe,,Yes,Yes,Passed,Yes,Passed,Yes,No,7,6,7,6,Yes,4,6,6,2028,A,7,Sleep,The weeknd,N/A,Everywhere ,08:15AM,A few times a month,I’ve never heard the term,None of these,Writing/editing,6,No,,5,7,7,5,6,4,6,6,none,The company that built the AI tool
8/17/2026 9:07:07,,,21,1,Off-campus,3,Senior,Management Information Systems,Criminal Justice,15,Maybe,,No,No,,No,,Yes,Yes,3,6,5,5,No,,14,6,2027,B,5,Sleep,Ariana Grande,Friday,The Bahamas,08:15AM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,,4,6,4,6,6,5,4,4,,The company that built the AI tool
8/17/2026 9:07:11,,,21,1,Off-campus,3,Senior,Management,No Minor,15,Yes,20,Yes,No,,No,,No,Yes,4,3,4,2,Yes,4,20,8,2027,A-,5,Golf,Led Zeppelin,22 jump street,Colorado,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Math/Statistics",5,Yes,Chat GPT Plus/Pro,3,4,4,4,3,2,6,5,None,The company that built the AI tool
8/17/2026 9:07:17,,,20,2,Off-campus,3,Junior,Management Information Systems,Music Business Certificate,12,Yes,20,No,Yes,Passed,Yes,Passed,No,No,6,2,6,2,Yes,2,10,7,2028,A,4,"Make music, run, watch TV.","Tyler, the Creator",Spiderman: Across the Spiderverse,Italy,08:15AM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor, Coding",4,No,,4,5,6,3,6,7,7,7,Environmental impact and stolen content from writers and artists.,The company that built the AI tool
8/17/2026 9:07:17,,,20,2,Off-campus,4,Junior,Marketing,Classics,15,Yes,15,No,Yes,Did not take the exam,No,,No,No,4,6,4,5,Yes,5,7,7,2028,A,6,Go to the pool or go shopping,Brent Cobb,Notebook,"Paris, France",08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Math/Statistics, Summarizing readings",4,No,,4,7,5,1,5,1,6,6,,Not sure
8/17/2026 9:07:19,,,20,1,Off-campus,1,Senior,Marketing,Communications,13,Yes,20,No,No,,No,,No,No,5,3,4,4,Yes,5,4,7,2027,A-,4,Go shopping!,Taylor Swift,Forest Gump,Anywhere tropical,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",5,No,,2,3,3,1,4,3,6,3,"I do not to use AI to completely do my assignments, just to assist me. I don't think you should use AI to cheat.",Not sure
8/17/2026 9:07:22,,,21,1,Off-campus,1,Senior,Management Information Systems,none,15,No,,Yes,No,,No,,No,Yes,5,2,3,3,Yes,3,3,6,2027,A-,5,Pickle Ball,Drake,Fast and Furious,Florida,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Brainstorming, Studying or as a tutor, Coding, Summarizing readings",4,Yes,Chat GPT Plus/Pro,4,4,4,6,6,5,4,6,Try to keep it similar to google searches,Not sure
8/17/2026 9:07:23,,,20,7,Off-campus,3,Junior,Finance,Spanish (double major),15,Yes,15,No,Yes,Did not pass,Yes,Did not pass,No,No,6,5,6,4,Yes,2,5,6.5,2028,A,6,go thrifting,currently led zeppelin & earl sweatshirt,Arrival,anywhere I haven't been yet,08:15AM,Rarely,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor, Math/Statistics",5,No,,4,7,7,7,7,7,7,4,sustainability & critical thinking worries. I need to learn to struggle through hard things.,The company that built the AI tool
8/17/2026 9:07:24,,,21,4,Off-campus,0,Junior,Economics,N/A,15,Yes,12,Yes,No,,No,,No,Yes,6,1,5,2,Yes,4,10,7.5,2027,A,7,"Basketball , Read, work out",Kendrick Lamar,Top gun new one,Florida,08:15AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,Chat GPT Plus/Pro,5,5,2,4,2,5,7,7,None,The company that built the AI tool
8/17/2026 9:07:26,,,20,0,Off-campus,3,Junior,Accounting,fashion merchandising,15,No,,No,No,,Yes,Passed,No,No,6,2,6,2,Yes,4,15,8,2028,A,5,"relax and watch a movie, clean and organize, work out",Olivia Dean,Pitch Perfect,"Rome, Italy",08:15AM,Rarely,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor",4,No,,4,6,5,5,7,4,7,4,,Not sure
8/17/2026 9:07:27,,,20,2,Off-campus,3,Junior,Management,,15,Maybe,,No,Yes,Passed,No,,Yes,No,7,2,3,6,Yes,4,10,8,2027,A,6,Craft and sleep,Brandon Lake,Moana,The beach,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Math/Statistics, Summarizing readings",5,No,,3,7,5,5,1,1,7,7,None,The company that built the AI tool
8/17/2026 9:07:33,,,20,0,Off-campus,1,Junior,Accounting,Don't have one,15,Yes,10,No,Yes,Passed,Yes,Passed,No,No,4,6,6,5,Yes,4,3,7,2028,B+,5,"piano, video games, sleep",Frank Sinatra,Twelve Angry Men,bed,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor",5,No,nada,4,7,3,6,7,2,5,5,"It can do work for you if you're lazy, but then you suffer",Not sure
8/17/2026 9:07:39,,,20,1,Off-campus,3,Junior,Finance,None,12,Maybe,,Yes,No,,No,,No,Yes,5,3,5,4,Yes,5,12,8,2028,A,6,Golf,Jason Aldean,Good Will Hunting,The beach,08:15AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,Yes,Gemini Advanced,6,4,6,6,6,4,5,5,None,The company that built the AI tool
8/17/2026 9:07:38,,,21,1,On-campus,1,Senior,Risk Management and Insurance,-,15,Yes,20,Yes,No,,Yes,Did not pass,No,Yes,5,2,5,2,Yes,3,2,7,2027,B+,5,Golf,Led Zeppelin,Pulp Fiction,Colorado/mountains ,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",6,Yes,Chat GPT Plus/Pro,4,5,3,5,1,5,6,6,enviornmental concerns,Not sure
8/17/2026 9:07:40,,,20,1,Off-campus,3,Junior,Marketing,,15,Maybe,,Yes,Yes,Passed,No,,No,No,7,2,5,3,Yes,5,4,7,2028,A-,6,Watch Movies,The Strokes,The Thing,Quebec City,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,,6,5,3,3,6,6,7,4,none,The user
8/17/2026 9:07:42,,,21,1,Off-campus,2,Senior,Real Estate,none,12,Maybe,,No,No,,Yes,Did not pass,No,No,3,5,2,6,Yes,3,5,7,2027,B+,6,Hang out with friends,Drake,Inception,Croatia,08:15AM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,Yes,Claude Pro/Max,2,3,4,6,4,3,4,7,None,The company that built the AI tool
8/17/2026 9:07:45,,,21,1,Off-campus,0,Junior,Finance,Undecided,12,Maybe,,Yes,No,,No,,No,No,2,5,5,3,Yes,3,4,6,2027/28 ,B,4,Video games,Bruce springsteen,Project hail mary,the beach/lake,08:15AM,Rarely,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Studying or as a tutor, Math/Statistics",4,No,I would never pay for AI,7,7,6,6,7,7,7,4,Steals human work/hallucinates what it doesnt know,The company that built the AI tool
8/17/2026 9:07:45,,,20,1,Off-campus,4,Senior,Accounting,Potentially adding RMIN,15,Yes,10,No,Yes,Passed,Yes,Passed,Yes,No,6,2,6,2,No,,15,5,2027,A,6,Go on walks with my friends,Fall Out Boy,Anastasia (1997),Spain,08:15AM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor",3,No,,5,3,7,5,5,7,6,5,"I am afraid AI will replace my knowledge of the subject at hand with the knowledge of how to leverage AI to interpret that subject, which is not the same thing. I am also afraid my lack of understanding of AI will be a hinderance in my future career. ",The government/regulators
8/17/2026 9:07:49,,,20,4,Off-campus,2,Junior,Finance,,12,Maybe,,Yes,Yes,Passed,No,,No,No,6,3,3,6,Yes,3,10,6,2028,A,5,Watch a movie and get food ,The Weeknd,Parasite ,Jamaica ,08:15AM,A few times a month,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor, Math/Statistics",4,No,,5,6,6,7,5,5,7,4,Not learning the material,The user
8/17/2026 9:07:53,,,22,0,Off-campus,1,Senior,Management Information Systems,N/A,12,Yes,25,Yes,No,,No,,Yes,No,5,3,4,5,Yes,3,10,6,2027,A-,5,Work on computers,weezer,Interstellar (basic choice),Los Angeles,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,Yes,Chat GPT Plus/Pro,5,7,7,7,7,7,7,7,,The company that built the AI tool
8/17/2026 9:07:57,,,20,1,Off-campus,3,Junior,Management Information Systems,Cybersecurity & Privacy,12,No,,No,No,,No,,No,No,2,5,2,6,Yes,4,10,6,2028,B,4,Hangout with friends,Don Toliver,Spider-man,Mexico,08:15AM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding",6,No,,4,5,3,5,6,2,6,5,None,The user
8/17/2026 9:07:57,,,20,1,Off-campus,3,Junior,Finance,N/A,12,Maybe,,Yes,No,,Yes,Passed,No,No,5,3,5,3,No,,8,7,2028,A,6,Go to the gym or watch football,Zac Brown,Home Alone,Greece,08:15AM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",6,No,Gemini Advanced,2,5,6,6,4,7,7,6,N/A,The company that built the AI tool
8/17/2026 9:08:00,,,21,4,Off-campus,3,Senior,Management,None,12,Yes,14,No,Yes,Passed,No,,No,No,7,2,5,2,No,,15,7.3,2027,A,7,Hang out with friends,Zach Bryan,Saving Mr Banks or Signs,Any beach or hiking trail,08:15AM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",5,No,,5,7,5,7,7,7,7,5,"AI can replace tutoring jobs, human to human intercation, like social media increases social anxiety and technological dependence.",The government/regulators
